G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L
G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W
G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L
G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L
G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W

G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L
G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W
G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L
G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L
G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W
G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W

G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W
G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L
G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L
G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W
G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W
G70 A 42 87 0 2 22 30 None None 23 11 13 3 21 106 W

G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L
G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L
G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W
G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W
G70 A 42 87 0 2 22 30 None None 23 11 13 3 21 106 W
G71 A 40 75 2 5 13 22 None None 26 14 8 2 20 95 W

G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L
G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W
G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W
G70 A 42 87 0 2 22 30 None None 23 11 13 3 21 106 W
G71 A 40 75 2 5 13 22 None None 26 14 8 2 20 95 W
G72 A 42 85 1 7 20 29 None None 20 13 3 6 20 105 W

G68 A 40 81 2 3 24 35 None None 23 20 8 2 25 106 W
G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W
G70 A 42 87 0 2 22 30 None None 23 11 13 3 21 106 W
G71 A 40 75 2 5 13 22 None None 26 14 8 2 20 95 W
G72 A 42 85 1 7 20 29 None None 20 13 3 6 20 105 W
G73 H 39 88 4 10 15 19 None None 23 15 7 3 22 97 L

G69 H 39 85 2 9 27 44 None None 24 None None None 25 107 W
G70 A 42 87 0 2 22 30 None None 23 11 13 3 21 106 W
G71 A 40 75 2 5 13 22 None None 26 14 8 2 20 95 W
G72 A 42 85 1 7 20 29 None None 20 13 3 6 20 105 W
